"","annotated_genes","seqnames","start","end","width","strand","segment_id","average_shap_value","reliability_shap_value","shap_variance","z_score","avg_meth_R","avg_meth_S","diff","direction","mean_coef","gene_symbol","avg_depth","dist_to_TSS","X","baseMean","log2FoldChange","lfcSE","pvalue","padj","RPMI8226_1_3b","JJN3_1_3b","OPM_4_1","MM1R_1_2","OPM_2_1","OPM_3_3","JJN3_4_2b","OPM_4_3","RPMI8226_4_1b","MM1R_3_1","MM1R_2_2","RPMI8226_2_3b","JJN3_2_2b","JJN3_3_3b","RPMI8226_3_2b","MM1R_4_2","type","description"
"4137","TSC22D1","chr13",44376723,44376770,48,"*","chr13:44376723-44376770",-8.23449604714446e-05,8.23449604714446e-05,3.067455092466e-08,2.41127795153106,0.54,1,-0.46,"U",4.27346502951165e-05,"",2.0375,200377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4138","TSC22D1","chr13",44613723,44615613,1891,"*","chr13:44613723-44615613",7.24253375501111e-05,7.24253375501111e-05,2.25366474304033e-08,2.03091888781875,0,0.405,-0.405,"U",1.67296221985043e-05,"",1.0575,-36576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4139","TSHZ2","chr20",52285479,52287197,1719,"*","chr20:52285479-52287197",7.23275010036593e-05,7.23275010036593e-05,2.24764532380385e-08,2.02716743300032,0.02,0.465,-0.445,"U",1.67296221985066e-05,"",2.8525,-685161,"ENSG00000182463",6.32388638804687,-3.9436949802118,0.824206458860075,1.56527103473274e-07,1.76342833924728e-06,0,0,11.3772715606818,6.55057585737744,3.96075401594255,5.96206121273871,0,10.7820125189318,0,12.3955588723142,32.1263504086271,2.21973465601813,0,0.813018877496558,2.19340703837131,12.8014371902502,"protein_coding","teashirt zinc finger homeobox 2 [Source:HGNC Symbol;Acc:HGNC:13010]"
"4140","TSHZ2","chr20",52406229,52408033,1805,"*","chr20:52406229-52408033",8.31061759621771e-05,8.31061759621771e-05,2.9568926911951e-08,2.44046607830105,0,0.5,-0.5,"U",1.67296221985043e-05,"",2.155,-564325,"ENSG00000182463",6.32388638804687,-3.9436949802118,0.824206458860075,1.56527103473274e-07,1.76342833924728e-06,0,0,11.3772715606818,6.55057585737744,3.96075401594255,5.96206121273871,0,10.7820125189318,0,12.3955588723142,32.1263504086271,2.21973465601813,0,0.813018877496558,2.19340703837131,12.8014371902502,"protein_coding","teashirt zinc finger homeobox 2 [Source:HGNC Symbol;Acc:HGNC:13010]"
"4141","TSHZ3","chr19",30374344,30374606,263,"*","chr19:30374344-30374606",-8.80824845289695e-05,8.80824845289695e-05,3.35287741389107e-08,2.6312781769281,0.275,0,0.275,"M",-4.27346502951237e-05,"",4.33,974830,"ENSG00000121297",38.275407354668,-5.77499570158356,2.44228766521389,0.000138537142250984,0.000798038310719566,0,0,167.40842439289,0,159.222311440891,164.552889471588,0,120.399139794739,0,0,0.823752574580183,0,0,0,0,0,"protein_coding","teashirt zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:30700]"
"4142","TSNARE1","chr8",142023806,142023903,98,"*","chr8:142023806-142023903",-0.0001569319095396,0.0001569319095396,1.08611476984104e-07,5.27124776467114,0.395,0,0.395,"M",-4.2734650295138e-05,"",4.06,379279,"ENSG00000171045",329.209313086403,1.47081459132309,0.435752963838212,4.05507254640537e-05,0.000268489863212963,934.729755807599,191.298183493774,93.4561592484579,157.941662338989,83.9679851379821,128.780522195156,656.209705058,156.339181524512,173.560969828898,231.701600459412,209.233153943367,203.105721025659,907.889036735071,708.952461176999,250.048402374329,180.134509034235,"protein_coding","t-SNARE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26437]"
"4143","TSPAN16","chr19",11298329,11299205,877,"*","chr19:11298329-11299205",-0.0001050965119945,0.0001050965119945,4.85503618678863e-08,3.28366583400919,0.425,0.11,0.315,"M",-4.27346502951297e-05,"",2.3725,2190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4144","TSPAN17","chr5",176733459,176733552,94,"*","chr5:176733459-176733552",-7.58191824759605e-05,7.58191824759605e-05,2.41420944265153e-08,2.16105283430221,0.335,0,0.335,"M",-4.2734650295144e-05,"",4.165,86072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4145","TSPAN33","chr7",129157758,129158037,280,"*","chr7:129157758-129158037",-0.000101415099608,0.000101415099608,4.72027369638668e-08,3.14250537059473,0.35,0.86,-0.51,"U",4.27346502951297e-05,"",4.0925,13051,"ENSG00000158457",1100.56808468536,-4.40201951958489,0.326326746188406,4.06439046955419e-42,1.1574257295576e-39,93.8576380317095,109.689325397806,3271.77823595036,882.872057222093,2837.48417702124,3119.35042650489,97.0963805264612,3363.98790590673,103.398024578918,1013.57531394385,1089.000903595,108.766998144889,82.6799122770993,65.8545290772212,109.670351918565,1260.02717486891,"protein_coding","tetraspanin 33 [Source:HGNC Symbol;Acc:HGNC:28743]"
"4146","TSPAN7","chrX",37366879,37368767,1889,"*","chrX:37366879-37368767",7.45785205882446e-05,7.45785205882446e-05,2.38808034289506e-08,2.11348076450303,0,0.415,-0.415,"U",1.67296221985043e-05,"",2.1,17549,"ENSG00000156298",495.699168223898,-10.3766264690111,0.897924154239423,3.42223816701283e-34,6.47568514208047e-32,2.30797470569778,1.7550292063649,293.371073814724,1548.11942762687,360.428615450772,388.726391070564,0,255.174296281387,0,1702.95908815025,1922.63850907015,0,0,0,0,1455.7062862056,"protein_coding","tetraspanin 7 [Source:HGNC Symbol;Acc:HGNC:11854]"
"4147","TSPAN9","chr12",3174772,3174818,47,"*","chr12:3174772-3174818",-7.88627526328009e-05,7.88627526328009e-05,2.63590224412367e-08,2.27775580823369,0.575,0,0.575,"M",-4.2734650295138e-05,"",3.4825,97417,"ENSG00000011105",703.257152152339,3.58032218459883,1.41825637054738,0.000294726138600595,0.00154566376419884,2615.70466645748,30.7130111113858,105.646093063474,0,123.575525297408,113.279163042036,2692.80628660052,120.399139794739,38.7742592170942,11.4420543436747,0,28.8565505282357,2768.98206212632,2539.05795442175,62.8776684333108,0,"protein_coding","tetraspanin 9 [Source:HGNC Symbol;Acc:HGNC:21640]"
"4148","TSPYL5","chr8",96828665,96829893,1229,"*","chr8:96828665-96829893",-0.0001177748484383,0.0001177748484383,6.12526916694725e-08,3.76980529892935,0.405,1,-0.595,"U",4.27346502951368e-05,"",2.555,448035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4149","TSSK1B","chr5",113198821,113199167,347,"*","chr5:113198821-113199167",-0.0001390202309477,0.0001390202309477,8.54246685317936e-08,4.58444047846935,0.535,1,-0.465,"U",4.27346502951285e-05,"",3.43,235822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4150","TSSK1B","chr5",113318943,113319290,348,"*","chr5:113318943-113319290",-0.0001206607865816,0.0001206607865816,6.43240127311835e-08,3.88046401436899,0.585,1,-0.415,"U",4.27346502951297e-05,"",3.0075,115699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4151","TSSK1B","chr5",113189488,113190408,921,"*","chr5:113189488-113190408",-7.58191824758652e-05,7.58191824758652e-05,2.41420944264561e-08,2.16105283429855,0.665,1,-0.335,"U",4.27346502951153e-05,"",2.4425,244581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4152","TTC1","chr5",160093109,160093272,164,"*","chr5:160093109-160093272",-0.0001053462289266,0.0001053462289266,5.09706818597116e-08,3.29324100629543,0.54,1,-0.46,"U",4.27346502951552e-05,"",1.7975,83996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4153","TTC12","chr11",113042296,113042344,49,"*","chr11:113042296-113042344",-0.0001360563972416,0.0001360563972416,8.46552868358028e-08,4.47079492738477,0.555,1,-0.445,"U",4.27346502951176e-05,"",3.65,-272235,"ENSG00000149292",290.33596814956,-1.41113610022318,0.134022602784726,4.03059597833331e-27,4.58213444777956e-25,168.482153515938,187.788125081045,424.209696762565,401.768652585817,374.687329908165,376.802268645087,130.270977206335,517.536600908728,182.792936309158,435.751569588278,439.883874825818,124.305140737015,151.049839737008,119.513774991994,187.170733941018,423.361815648989,"protein_coding","tetratricopeptide repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:23700]"
"4154","TTC14","chr3",180113534,180113596,63,"*","chr3:180113534-180113596",-7.60966959503617e-05,7.60966959503617e-05,2.58897931588526e-08,2.17169384012751,0.72,1,-0.28,"U",4.27346502951176e-05,"",3.8525,-488567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4155","TTC14","chr3",180719655,180719687,33,"*","chr3:180719655-180719687",-7.57195471920699e-05,7.57195471920699e-05,2.56109313452746e-08,2.1572324085064,0.645,1,-0.355,"U",4.27346502951552e-05,"",3.14,117492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4156","TTC21B","chr2",165877667,165878679,1013,"*","chr2:165877667-165878679",-0.000153786917239,0.000153786917239,1.04354378994319e-07,5.15065584940182,0.505,0,0.505,"M",-4.27346502951237e-05,"",2.15,75172,"ENSG00000123607",773.391338533423,-0.379447433013625,0.139238462136492,0.00443276957587556,0.0155494163972516,630.077094655493,591.444842544972,870.36127439216,1238.05883704434,872.15803431055,839.458218753611,737.932492001105,569.649661416898,718.246992164268,886.759211634788,971.204285430036,629.294774981141,682.90427544258,748.79038617433,591.488764680796,796.43227090771,"protein_coding","tetratricopeptide repeat domain 21B [Source:HGNC Symbol;Acc:HGNC:25660]"
"4157","TTC29","chr4",146656082,146656090,9,"*","chr4:146656082-146656090",-8.80824845289964e-05,8.80824845289964e-05,3.35287741389313e-08,2.63127817692914,0.375,1,-0.625,"U",4.27346502951368e-05,"",5.375,289792,"ENSG00000137473",4.67385263815561,-1.95621133326732,1.86971978629379,0.0171918392048225,0.0474586504663695,0,0,21.1292186126948,0,11.8822620478277,19.0785958807639,0,19.767022951375,0,0,0,0,0,0,2.92454271782841,0,"protein_coding","tetratricopeptide repeat domain 29 [Source:HGNC Symbol;Acc:HGNC:29936]"
"4158","TTC32","chr2",19652402,19652413,12,"*","chr2:19652402-19652413",-0.0002098726847011,0.0002098726847011,1.9215458721593e-07,7.30121441081375,0.445,1,-0.555,"U",4.27346502951226e-05,"",3,249570,"ENSG00000183891",456.553689913901,0.93640431051268,0.181509170875635,4.36125959634165e-08,5.46573196121911e-07,540.066081133279,734.479722863712,390.07788208052,286.041812438815,261.409765052208,319.566481002795,388.385522105845,310.881360962534,474.523077085391,310.842476336496,312.202225765889,722.523630533903,576.374388470163,520.332081597797,902.952564129521,254.19996706354,"protein_coding","tetratricopeptide repeat domain 32 [Source:HGNC Symbol;Acc:HGNC:32954]"
"4159","TTC7B","chr14",90517067,90517740,674,"*","chr14:90517067-90517740",-0.0001298243895279,0.0001298243895279,7.45184231373395e-08,4.23183416871225,0.44,0,0.44,"M",-4.27346502951297e-05,"",1.1475,298739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4160","TTC7B","chr14",90544165,90544379,215,"*","chr14:90544165-90544379",-8.97008510346582e-05,8.97008510346582e-05,3.6706241799973e-08,2.69333299229042,0.595,1,-0.405,"U",4.27346502951481e-05,"",1.7775,272100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4161","TTLL10","chr1",1179463,1179675,213,"*","chr1:1179463-1179675",-8.03906073538319e-05,8.03906073538319e-05,2.74999727653355e-08,2.33634003021354,0.56,0,0.56,"M",-4.27346502951237e-05,"",5.3825,5583,"ENSG00000162571",5.17061666374011,5.4541854470954,0.911777337092634,2.44463720552978e-10,4.44173438442498e-09,6.15459921519407,5.26508761909471,0,0,0,0,8.09136504387176,0,11.0783597763126,0,0,8.87893862407254,16.694982286722,2.43905663248968,24.1274774220844,0,"protein_coding","tubulin tyrosine ligase like 10 [Source:HGNC Symbol;Acc:HGNC:26693]"
"4162","TTLL10","chr1",1182019,1182094,76,"*","chr1:1182019-1182094",-0.0001473193222212,0.0001473193222212,9.5848595893605e-08,4.90266170638117,0.525,0,0.525,"M",-4.27346502951237e-05,"",6.9625,8139,"ENSG00000162571",5.17061666374011,5.4541854470954,0.911777337092634,2.44463720552978e-10,4.44173438442498e-09,6.15459921519407,5.26508761909471,0,0,0,0,8.09136504387176,0,11.0783597763126,0,0,8.87893862407254,16.694982286722,2.43905663248968,24.1274774220844,0,"protein_coding","tubulin tyrosine ligase like 10 [Source:HGNC Symbol;Acc:HGNC:26693]"
"4163","TTLL10","chr1",1134231,1134462,232,"*","chr1:1134231-1134462",-0.0001413235310971,0.0001413235310971,8.82624076722424e-08,4.67275846144509,0.435,0,0.435,"M",-4.27346502951297e-05,"",7.0225,-39418,"ENSG00000162571",5.17061666374011,5.4541854470954,0.911777337092634,2.44463720552978e-10,4.44173438442498e-09,6.15459921519407,5.26508761909471,0,0,0,0,8.09136504387176,0,11.0783597763126,0,0,8.87893862407254,16.694982286722,2.43905663248968,24.1274774220844,0,"protein_coding","tubulin tyrosine ligase like 10 [Source:HGNC Symbol;Acc:HGNC:26693]"
"4164","TTLL10","chr1",1155516,1155779,264,"*","chr1:1155516-1155779",-7.82091601195963e-05,7.82091601195963e-05,2.58766698485338e-08,2.25269438822374,0.32,0,0.32,"M",-4.27346502951237e-05,"",5.28,-18101,"ENSG00000162571",5.17061666374011,5.4541854470954,0.911777337092634,2.44463720552978e-10,4.44173438442498e-09,6.15459921519407,5.26508761909471,0,0,0,0,8.09136504387176,0,11.0783597763126,0,0,8.87893862407254,16.694982286722,2.43905663248968,24.1274774220844,0,"protein_coding","tubulin tyrosine ligase like 10 [Source:HGNC Symbol;Acc:HGNC:26693]"
"4165","TTLL10","chr1",1177788,1177959,172,"*","chr1:1177788-1177959",-9.71472322114426e-05,9.71472322114426e-05,4.12430792304271e-08,2.97885781464586,0.485,0,0.485,"M",-4.2734650295144e-05,"",7.3825,3908,"ENSG00000162571",5.17061666374011,5.4541854470954,0.911777337092634,2.44463720552978e-10,4.44173438442498e-09,6.15459921519407,5.26508761909471,0,0,0,0,8.09136504387176,0,11.0783597763126,0,0,8.87893862407254,16.694982286722,2.43905663248968,24.1274774220844,0,"protein_coding","tubulin tyrosine ligase like 10 [Source:HGNC Symbol;Acc:HGNC:26693]"
"4166","TTLL10","chr1",1167845,1167933,89,"*","chr1:1167845-1167933",-0.0001036691383625,0.0001036691383625,4.72009547101584e-08,3.22893446946536,0.34,0,0.34,"M",-4.27346502951176e-05,"",5.795,-5947,"ENSG00000162571",5.17061666374011,5.4541854470954,0.911777337092634,2.44463720552978e-10,4.44173438442498e-09,6.15459921519407,5.26508761909471,0,0,0,0,8.09136504387176,0,11.0783597763126,0,0,8.87893862407254,16.694982286722,2.43905663248968,24.1274774220844,0,"protein_coding","tubulin tyrosine ligase like 10 [Source:HGNC Symbol;Acc:HGNC:26693]"
"4167","TTLL10","chr1",1147026,1147484,459,"*","chr1:1147026-1147484",-9.2442288023539e-05,9.2442288023539e-05,3.71567951040282e-08,2.79845094027959,0.415,0,0.415,"M",-4.27346502951237e-05,"",3.115,-26396,"ENSG00000162571",5.17061666374011,5.4541854470954,0.911777337092634,2.44463720552978e-10,4.44173438442498e-09,6.15459921519407,5.26508761909471,0,0,0,0,8.09136504387176,0,11.0783597763126,0,0,8.87893862407254,16.694982286722,2.43905663248968,24.1274774220844,0,"protein_coding","tubulin tyrosine ligase like 10 [Source:HGNC Symbol;Acc:HGNC:26693]"
"4168","TTLL10","chr1",1173361,1173985,625,"*","chr1:1173361-1173985",-0.0001810456871339,0.0001810456871339,1.43882684076094e-07,6.19586898677426,0.445,0,0.445,"M",-4.2734650295144e-05,"TTLL10",6.2275,0,"ENSG00000162571",5.17061666374011,5.4541854470954,0.911777337092634,2.44463720552978e-10,4.44173438442498e-09,6.15459921519407,5.26508761909471,0,0,0,0,8.09136504387176,0,11.0783597763126,0,0,8.87893862407254,16.694982286722,2.43905663248968,24.1274774220844,0,"protein_coding","tubulin tyrosine ligase like 10 [Source:HGNC Symbol;Acc:HGNC:26693]"
"4169","TTLL10","chr1",1180329,1180415,87,"*","chr1:1180329-1180415",-0.0001257880396383,0.0001257880396383,6.99451577336884e-08,4.0770639443791,0.33,0,0.33,"M",-4.27346502951319e-05,"",7.415,6449,"ENSG00000162571",5.17061666374011,5.4541854470954,0.911777337092634,2.44463720552978e-10,4.44173438442498e-09,6.15459921519407,5.26508761909471,0,0,0,0,8.09136504387176,0,11.0783597763126,0,0,8.87893862407254,16.694982286722,2.43905663248968,24.1274774220844,0,"protein_coding","tubulin tyrosine ligase like 10 [Source:HGNC Symbol;Acc:HGNC:26693]"
"4170","TTLL11","chr9",121771982,121772143,162,"*","chr9:121771982-121772143",-8.29848860038753e-05,8.29848860038753e-05,3.11821471274692e-08,2.43581532339401,0.51,1,-0.49,"U",4.27346502951237e-05,"",3.4875,321463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4171","TTPA","chr8",63072016,63072111,96,"*","chr8:63072016-63072111",7.88890038817161e-05,7.88890038817161e-05,2.66832218200932e-08,2.27876238888074,0,0.435,-0.435,"U",1.67296221984999e-05,"",25.795,13942,"ENSG00000137561",3.56469607704491,-4.31536392234152,1.62197567828983,0.000183819456569753,0.00102083778386728,0,0,0,26.2023034295098,0.79215080318851,1.19241224254774,0,0,0,7.62803622911646,6.59002059664147,0,0,0,0,14.6302139317145,"protein_coding","alpha tocopherol transfer protein [Source:HGNC Symbol;Acc:HGNC:12404]"
"4172","TUBA3C","chr13",19114686,19115177,492,"*","chr13:19114686-19115177",-0.0001293653899411,0.0001293653899411,7.39917928942753e-08,4.2142342403224,0.405,0,0.405,"M",-4.27346502951237e-05,"",2.85,66647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4173","TUBA3C","chr13",18726324,18726338,15,"*","chr13:18726324-18726338",-0.0001008189693431,0.0001008189693431,4.45553285183766e-08,3.11964728907413,0.695,1,-0.305,"U",4.27346502951215e-05,"",2.75,455486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4174","TUBB2B","chr6",3248176,3248211,36,"*","chr6:3248176-3248211",-7.37369283648288e-05,7.37369283648288e-05,2.26682933709825e-08,2.08121066384854,0.47,0.12,0.35,"M",-4.27346502951319e-05,"",15.995,-16446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4175","TUBB3","chr16",89933478,89933531,54,"*","chr16:89933478-89933531",-9.8849564298967e-05,9.8849564298967e-05,4.27653020619866e-08,3.04413221510171,0.385,0.03,0.355,"M",-4.27346502951285e-05,"",30.5575,14313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4176","TUBB4B","chr9",137234383,137234445,63,"*","chr9:137234383-137234445",-8.55095077157782e-05,8.55095077157782e-05,3.14592353130355e-08,2.53261968361843,0.47,0.03,0.44,"M",-4.27346502951297e-05,"",30.145,-6842,"ENSG00000188229",8921.89216707476,-1.00725876504719,0.0995585510529617,6.52564454881444e-25,6.38403362289119e-23,5630.68895700067,5674.88693878092,10465.4645113186,11207.3074502109,13864.2233574053,11324.3390674759,6122.73592869776,14302.3396063631,6178.95516523836,11181.7476073561,10736.7910570781,5014.38058794496,5617.46403990369,5807.39384195792,7009.39775895524,12612.1587975087,"protein_coding","tubulin beta 4B class IVb [Source:HGNC Symbol;Acc:HGNC:20771]"
"4177","TUSC3","chr8",16032071,16032105,35,"*","chr8:16032071-16032105",-0.0001659074868333,0.0001659074868333,1.21196307877741e-07,5.61540824362879,0.545,1,-0.455,"U",4.27346502951215e-05,"",3.455,614856,"ENSG00000104723",96.6072350295573,5.83757760103452,0.755723925601069,1.13578735000667e-15,4.01320832443387e-14,331.57903271858,57.9159638100418,0,2.91136704772331,7.9215080318851,0,377.057611044424,7.18800834595455,46.1598324013026,0,3.29501029832073,29.9664178562448,306.07467525657,286.995663756285,87.7362815348522,0.914388370732158,"protein_coding","tumor suppressor candidate 3 [Source:HGNC Symbol;Acc:HGNC:30242]"
"4178","TUT7","chr9",86550075,86552022,1948,"*","chr9:86550075-86552022",8.21250636283022e-05,8.21250636283022e-05,2.88848684169044e-08,2.40284620386946,0,0.495,-0.495,"U",1.67296221985066e-05,"",2.1775,-195621,"ENSG00000083223",2036.87201019643,-0.653414617728026,0.28373133471931,0.00786279954848796,0.0249585962491569,2047.94288885583,752.030014927361,2672.03349225156,2790.54531524279,2603.00753927745,2529.10636644376,2434.69174170101,2327.11770200279,764.406824565571,2501.04237862156,2763.68988771651,772.467660294311,2178.29768883896,2158.56511975336,873.707136951237,2421.30040569876,"protein_coding","terminal uridylyl transferase 7 [Source:HGNC Symbol;Acc:HGNC:25817]"
"4179","TVP23B","chr17",18828059,18828411,353,"*","chr17:18828059-18828411",-8.64274618181879e-05,8.64274618181879e-05,3.21914822651352e-08,2.56781781218564,0.345,0,0.345,"M",-4.27346502951297e-05,"",3.2025,46948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4180","TWIST1","chr7",19119568,19119608,41,"*","chr7:19119568-19119608",-9.57515162012392e-05,9.57515162012392e-05,4.19911691481444e-08,2.92534033327996,0.665,1,-0.335,"U",4.27346502951249e-05,"",4.31,-1932,"ENSG00000122691",92.6682215482053,-7.76672211196047,0.83968701012766,6.47133261484579e-22,4.55081830484583e-20,0,0,255.988610115341,64.0500750499128,175.065327504661,221.78867711388,0,492.378571697887,0.923196648026052,80.0943804057228,66.7239585409948,0,0,4.06509438748279,0,121.613653307377,"protein_coding","twist family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12428]"
"4181","TWIST1","chr7",18622354,18624167,1814,"*","chr7:18622354-18624167",-7.69189766045156e-05,7.69189766045156e-05,2.65017085788468e-08,2.20322345594084,0.615,1,-0.385,"U",4.27346502950986e-05,"",2.4075,493469,"ENSG00000122691",92.6682215482053,-7.76672211196047,0.83968701012766,6.47133261484579e-22,4.55081830484583e-20,0,0,255.988610115341,64.0500750499128,175.065327504661,221.78867711388,0,492.378571697887,0.923196648026052,80.0943804057228,66.7239585409948,0,0,4.06509438748279,0,121.613653307377,"protein_coding","twist family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12428]"
"4182","TXNDC5","chr6",7896013,7897492,1480,"*","chr6:7896013-7897492",-0.0001337443700724,0.0001337443700724,7.90847137095619e-08,4.38214231464714,0.54,0.02,0.52,"M",-4.27346502951297e-05,"",32.8725,13296,"ENSG00000239264",5957.28945392122,-1.25301921312404,0.240937827848285,1.57901788410556e-08,2.12024801039422e-07,3194.23699268572,2312.25097938576,6317.63636519575,7333.73359321501,6716.64666023538,7806.72295196007,3681.57109496165,14013.0222704384,5138.512542913,9609.41863962946,7424.48195469119,3387.31508508367,3975.79078170936,3648.01570332706,1694.77250498156,9062.50314232642,"protein_coding","thioredoxin domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21073]"
"4183","TXNDC8","chr9",110453741,110453856,116,"*","chr9:110453741-110453856",-8.92304672803735e-05,8.92304672803735e-05,3.63076227559371e-08,2.67529654818523,0.395,1,-0.605,"U",4.27346502951165e-05,"",3.0225,-115857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4184","TXNL1","chr18",57083812,57083914,103,"*","chr18:57083812-57083914",-7.5439945736668e-05,7.5439945736668e-05,2.38710770301555e-08,2.14651134091818,0.555,1,-0.445,"U",4.27346502951597e-05,"",4.295,-432219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
