"","segment_id","annotated_genes","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","shap_variance","z_score","avg_meth_R","avg_meth_S","diff","direction","mean_coef","gene_symbol","avg_depth","dist_to_TSS","baseMean","log2FoldChange","lfcSE","pvalue","padj","type","description","gene_members","gene_dist.to.feature","gene_feature.name","cgi_members","reg_members"
"959","chr5:149577429-149578874","CSNK1A1","chr5",149577429,149578874,1446,"*",4.21742177425066e-05,4.21742177425066e-05,1.6217646334499e-10,0.170905107140957,0.88,1,-0.12,"U",-5.9883948492264e-05,"",5.85,-25958,NA,NA,NA,NA,NA,NA,NA,"intron",-2624,"XM_005268448.2","",""
"960","chr7:43059231-43059350","PSMA2","chr7",43059231,43059350,120,"*",4.21742177425066e-05,4.21742177425066e-05,1.6217646334499e-10,0.170905107140957,0.85,0.73,0.12,"M",5.9883948492264e-05,"",6.555,-127017,NA,NA,NA,NA,NA,NA,NA,"",17030,"XR_001745189.2","",""
"961","chr16:50696236-50697972","CYLD","chr16",50696236,50697972,1737,"*",4.21742177424351e-05,4.21742177424351e-05,1.62176463341351e-10,0.170905107139749,0.92,0.8,0.12,"M",5.98839484921846e-05,"",2.975,-44078,NA,NA,NA,NA,NA,NA,NA,"prom,exon,intron",0,"NM_022162.3","","enhP"
"962","chr6:162846096-162846340","PRKN","chr6",162846096,162846340,245,"*",4.21555258457745e-05,4.21555258457745e-05,1.47874516871623e-10,0.170588950876062,0.97,0.6,0.37,"M",5.98839484923176e-05,"",2.4525,-118321,78.8984531333434,-0.730086791308587,0.227028670082549,4.88835161533906e-05,0.00032190829009089,"protein_coding","parkin RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:8607]","intron",118124,"NM_001080379.2","",""
"963","chr5:92049705-92051155","ARRDC3","chr5",92049705,92051155,1451,"*",4.21555258457677e-05,4.21555258457677e-05,1.47874516868898e-10,0.170588950875946,0.815,1,-0.185,"U",-5.98839484923274e-05,"",2.62,-666388,1067.55823452414,-0.741506004362411,0.146728409748727,1.60178992097996e-08,2.00841595443991e-07,"protein_coding","arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]","",-272970,"XR_001742805.2","","CTCF"
"964","chr4:152669732-152670528","FBXW7","chr4",152669732,152670528,797,"*",4.2147018692092e-05,4.2147018692092e-05,1.41247228582689e-10,0.17044506018526,0.94,0.69,0.25,"M",5.98839484922304e-05,"",4.3,-133640,NA,NA,NA,NA,NA,NA,NA,"intron",9470,"NM_152680.3","",""
"965","chr20:57561446-57563336","ZBP1","chr20",57561446,57563336,1891,"*",4.21244544033398e-05,4.21244544033398e-05,1.23226625001765e-10,0.170063405966098,0.81,0.94,-0.13,"U",-5.98839484923423e-05,"",4.035,57240,NA,NA,NA,NA,NA,NA,NA,"prom,exon,intron",338,"NM_002591.4","","enhP"
"966","chr6:10414411-10414436","TFAP2A","chr6",10414411,10414436,26,"*",4.21244544033279e-05,4.21244544033279e-05,1.23226625003e-10,0.170063405965896,0.01,0.14,-0.13,"U",-5.98839484923155e-05,"",18.98,5223,NA,NA,NA,NA,NA,NA,NA,"prom,intron",639,"NM_001372066.1","shores",""
"967","chr21:43050234-43050484","CBS","chr21",43050234,43050484,251,"*",4.21244544032447e-05,4.21244544032447e-05,1.23226625000964e-10,0.170063405964488,0.8,0.93,-0.13,"U",-5.98839484922088e-05,"",11.7225,26459,NA,NA,NA,NA,NA,NA,NA,"",17893,"XM_047441032.1","",""
"968","chr2:175332852-175334723","ATP5MC3","chr2",175332852,175334723,1872,"*",4.21195921297005e-05,4.21195921297005e-05,1.77721236631845e-09,0.169981165073441,0.755,0.97,-0.215,"U",-2.99419742461331e-05,"",3.63,-151142,NA,NA,NA,NA,NA,NA,NA,"",-119883,"XR_923596.2","",""
"969","chr11:108023967-108023985","ACAT1","chr11",108023967,108023985,19,"*",4.21057335205074e-05,4.21057335205074e-05,1.07648787232521e-10,0.169746759427937,0.73,1,-0.27,"U",-5.9883948492293e-05,"",3.4725,-92710,NA,NA,NA,NA,NA,NA,NA,"intron",15071,"NM_003478.6","",""
"970","chr3:41795072-41795628","CTNNB1","chr3",41795072,41795628,557,"*",4.21057335205074e-05,4.21057335205074e-05,1.07648787232521e-10,0.169746759427937,0.73,1,-0.27,"U",-5.9883948492293e-05,"",4.085,600331,NA,NA,NA,NA,NA,NA,NA,"intron",40316,"XM_024453612.2","","enhD"
"971","chrX:154125122-154126127","IRAK1","chrX",154125122,154126127,1006,"*",4.21042858835424e-05,4.21042858835424e-05,1.77458876042805e-09,0.169722273978315,0.5,0.89,-0.39,"U",-2.99419742461251e-05,"",4.66,-105220,5488.13925071142,0.782985403013245,0.108033894212407,1.53876883608744e-14,4.2299876937055e-13,"protein_coding","interleukin 1 receptor associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]","",-18116,"NM_020061.6","","enhD"
"972","chr8:128368904-128370687","MYC","chr8",128368904,128370687,1784,"*",4.21002330943821e-05,4.21002330943821e-05,1.02931390601225e-10,0.169653724772116,0.925,0.72,0.205,"M",5.9883948492229e-05,"",3.9125,633470,NA,NA,NA,NA,NA,NA,NA,"",193993,"NR_121672.1","","enhD"
"973","chr10:63474543-63476404","NRBF2","chr10",63474543,63476404,1862,"*",4.20902165869525e-05,4.20902165869525e-05,9.41347547450111e-11,0.169484304749011,0.96,0.82,0.14,"M",5.98839484922776e-05,"",4.38,341296,NA,NA,NA,NA,NA,NA,NA,"intron",-8567,"NM_001322252.2","",""
"974","chr13:109030185-109032148","IRS2","chr13",109030185,109032148,1964,"*",4.20902165869449e-05,4.20902165869449e-05,9.41347547453055e-11,0.169484304748882,0.82,0.96,-0.14,"U",-5.98839484922641e-05,"",4.0975,754435,NA,NA,NA,NA,NA,NA,NA,"intron",69811,"NR_046538.1","",""
"975","chr6:90587740-90587847","MAP3K7","chr6",90587740,90587847,108,"*",4.20902165869383e-05,4.20902165869383e-05,9.41347547455631e-11,0.16948430474877,0.23,0.09,0.14,"M",5.98839484922524e-05,"MAP3K7",24.9225,-654,NA,NA,NA,NA,NA,NA,NA,"prom,exon,intron",529,"XR_007059679.1","shores",""
"976","chr15:72880581-72881647","NEO1","chr15",72880581,72881647,1067,"*",4.20902165869383e-05,4.20902165869383e-05,9.4134754745564e-11,0.16948430474877,0.83,0.69,0.14,"M",5.98839484922524e-05,"",3.105,-170063,4063.46336214926,-0.333847552177396,0.0741970192130865,2.43010960087294e-06,2.08083635728353e-05,"protein_coding","neogenin 1 [Source:HGNC Symbol;Acc:HGNC:7754]","",34343,"XR_001751597.2","",""
"977","chr8:18301196-18303026","NAT1","chr8",18301196,18303026,1831,"*",4.20874525362264e-05,4.20874525362264e-05,1.77203182489666e-09,0.169437553369733,0.825,1,-0.175,"U",-2.99419742461413e-05,"",3.4425,130719,NA,NA,NA,NA,NA,NA,NA,"",79530,"NM_001160174.3","",""
"978","chr1:17338991-17339119","SDHB","chr1",17338991,17339119,129,"*",4.20874525362238e-05,4.20874525362238e-05,1.77203182489637e-09,0.169437553369688,0.175,0,0.175,"M",2.99419742461376e-05,"",3.5825,-284959,NA,NA,NA,NA,NA,NA,NA,"prom,intron",-606,"XM_047416610.1","",""
"979","chr20:7732600-7732970","BMP2","chr20",7732600,7732970,371,"*",4.20830263852693e-05,4.20830263852693e-05,1.77143407715929e-09,0.16936268909167,0.34,0,0.34,"M",2.99419742461376e-05,"",2.5825,964914,146.411569449968,1.5555396864777,0.154208256199938,1.16569575661154e-25,8.2374777583378e-24,"protein_coding","bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]","",34249,"XR_937232.1","",""
"980","chr10:133459196-133459298","CYP2E1","chr10",133459196,133459298,103,"*",4.20785273324952e-05,4.20785273324952e-05,1.77086607613823e-09,0.169286591746333,0.215,0.38,-0.165,"U",-2.99419742461345e-05,"",2.9175,-61108,NA,NA,NA,NA,NA,NA,NA,"exon",5253,"NM_001396050.1","shores",""
"981","chr7:157847471-157848087","DNAJB6","chr7",157847471,157848087,617,"*",4.20785273324576e-05,4.20785273324576e-05,1.770866076135e-09,0.169286591745696,0.865,0.7,0.165,"M",2.99419742461053e-05,"",5.14,512090,NA,NA,NA,NA,NA,NA,NA,"intron",-6498,"NR_038966.1","",""
"982","chr17:11689843-11689967","MAP2K4","chr17",11689843,11689967,125,"*",4.20716695381113e-05,4.20716695381113e-05,1.77009042602697e-09,0.169170598453146,0.12,0.75,-0.63,"U",-2.99419742461331e-05,"",2.5925,-330862,NA,NA,NA,NA,NA,NA,NA,"exon",49533,"XM_017024293.2","",""
"983","chr3:55235130-55236723","WNT5A","chr3",55235130,55236723,1594,"*",4.20668072378228e-05,4.20668072378228e-05,7.21101109708861e-11,0.169088357109742,0.99,0.84,0.15,"M",5.98839484922018e-05,"",4.81,268538,44.8542883234534,0.402375634275393,0.219711812351458,0.0137967856398897,0.0448369670788968,"protein_coding","Wnt family member 5A [Source:HGNC Symbol;Acc:HGNC:12784]","intron",8277,"NR_183740.1","",""
"984","chr7:5092223-5092511","WIPI2","chr7",5092223,5092511,289,"*",4.20668072378228e-05,4.20668072378228e-05,7.21101109708861e-11,0.169088357109742,0.78,0.63,0.15,"M",5.98839484922018e-05,"",5.4725,-97685,NA,NA,NA,NA,NA,NA,NA,"",20165,"NR_015343.2","",""
"985","chr8:74058920-74059105","LY96","chr8",74058920,74059105,186,"*",4.20601115596889e-05,4.20601115596889e-05,1.76910820629511e-09,0.168975105864023,0.54,0.25,0.29,"M",2.99419742461531e-05,"",5.4625,67528,NA,NA,NA,NA,NA,NA,NA,"intron",67530,"XM_011517508.3","",""
"986","chr4:6396296-6398043","WFS1","chr4",6396296,6398043,1748,"*",4.20601115596729e-05,4.20601115596729e-05,1.76910820629379e-09,0.168975105863753,0.835,0.69,0.145,"M",2.99419742461396e-05,"",3.6475,126447,1057.5109183713,-0.450155085992585,0.0833192881576265,1.04243725744082e-08,1.34667565224781e-07,"protein_coding","wolframin ER transmembrane glycoprotein [Source:HGNC Symbol;Acc:HGNC:12762]","intron",-14429,"NM_181876.3","",""
"987","chr2:7980659-7981698","ID2","chr2",7980659,7981698,1040,"*",4.20581374054007e-05,4.20581374054007e-05,6.31303920575529e-11,0.16894171485748,0.69,1,-0.31,"U",-5.98839484922667e-05,"",4.9125,-697147,7770.00757698602,-0.32213512128044,0.0765334911683528,9.8035502117712e-06,7.3742709677015e-05,"protein_coding","inhibitor of DNA binding 2 [Source:HGNC Symbol;Acc:HGNC:5361]","",-3846,"NR_015405.1","",""
"988","chr8:78000187-78000953","PEX2","chr8",78000187,78000953,767,"*",4.20581374054007e-05,4.20581374054007e-05,6.31303920575529e-11,0.16894171485748,0.69,1,-0.31,"U",-5.98839484922667e-05,"",2.545,-999143,NA,NA,NA,NA,NA,NA,NA,"",-515387,"NM_181839.3","",""
"989","chr22:46105531-46105631","PPARA","chr22",46105531,46105631,101,"*",4.20556192605115e-05,4.20556192605115e-05,6.0390909964175e-11,0.16889912274957,0.765,1,-0.235,"U",-5.9883948492264e-05,"",2.325,-44890,1422.06727231768,-0.790981319784611,0.125831046244677,1.12693901753539e-11,2.21010928740632e-10,"protein_coding","peroxisome proliferator activated receptor alpha [Source:HGNC Symbol;Acc:HGNC:9232]","exon,intron",-7118,"NR_029478.1","","enhD"
"990","chr14:21924397-21925539","DAD1","chr14",21924397,21925539,1143,"*",4.20510827460201e-05,4.20510827460201e-05,5.52570093273613e-11,0.168822391773693,0.16,0,0.16,"M",5.98839484922663e-05,"",2.7925,663685,NA,NA,NA,NA,NA,NA,NA,"",247843,"XR_007064067.1","","enhP"
"991","chr9:6099095-6100940","IL33","chr9",6099095,6100940,1846,"*",4.20510355070043e-05,4.20510355070043e-05,1.76876896629391e-09,0.16882159276913,0.805,0.94,-0.135,"U",-2.99419742461801e-05,"",4.7175,-114846,11.8978221613785,2.97668189286248,0.66541395537436,1.06639317154902e-07,1.17352529499589e-06,"protein_coding","interleukin 33 [Source:HGNC Symbol;Acc:HGNC:16028]","",-30804,"XR_007061410.1","",""
"992","chr20:33948044-33949378","CHMP4B","chr20",33948044,33949378,1335,"*",4.20510355069954e-05,4.20510355069954e-05,1.76876896629331e-09,0.168821592768979,0.745,0.88,-0.135,"U",-2.99419742461675e-05,"",3.365,136696,NA,NA,NA,NA,NA,NA,NA,"",-44533,"XM_047440016.1","","K4m3,enhD"
"993","chr2:147367990-147369459","ACVR2A","chr2",147367990,147369459,1470,"*",4.20510355069394e-05,4.20510355069394e-05,1.76876896628849e-09,0.168821592768032,0.065,0.2,-0.135,"U",-2.9941974246132e-05,"",2.945,-475058,562.009222816647,-0.271198776778433,0.103877341583372,0.00442969404215948,0.0169877884628163,"protein_coding","activin A receptor type 2A [Source:HGNC Symbol;Acc:HGNC:173]","",44021,"XR_007088739.1","",""
"994","chr13:108965865-108966694","IRS2","chr13",108965865,108966694,830,"*",4.20510355069327e-05,4.20510355069327e-05,1.76876896628775e-09,0.168821592767919,0.915,0.78,0.135,"M",2.99419742461347e-05,"",4.5125,819889,NA,NA,NA,NA,NA,NA,NA,"intron",49966,"XM_047430185.1","",""
"995","chr5:53357376-53357690","FST","chr5",53357376,53357690,315,"*",4.20510355069263e-05,4.20510355069263e-05,1.76876896628742e-09,0.168821592767811,0.135,0,0.135,"M",2.99419742461217e-05,"",3.49,-122936,NA,NA,NA,NA,NA,NA,NA,"",-30834,"XR_001742511.1","",""
"996","chr16:74143495-74144131","PSMD7","chr16",74143495,74144131,637,"*",4.20486574322023e-05,4.20486574322023e-05,5.23831485221826e-11,0.168781369818092,0.905,0.5,0.405,"M",5.98839484922427e-05,"",3.46,-152683,1501.23898026668,0.238763609540996,0.0820290388763524,0.0021135669093085,0.00897799860773727,"protein_coding","proteasome 26S subunit, non-ATPase 7 [Source:HGNC Symbol;Acc:HGNC:9565]","",-39658,"XR_007065119.1","",""
"997","chr9:22241296-22243215","CDKN2B","chr9",22241296,22243215,1920,"*",4.20466917877202e-05,4.20466917877202e-05,1.76882196927183e-09,0.168748122747103,0.26,0,0.26,"M",2.99419742461331e-05,"",2.5425,-231991,7.24836012882191,-1.86493115004577,0.90235452621253,0.000212501908173854,0.00118357509575093,"protein_coding","cyclin dependent kinase inhibitor 2B [Source:HGNC Symbol;Acc:HGNC:1788]","",-203609,"NM_022160.3","","enhD"
"998","chr5:121955058-121956394","FTMT","chr5",121955058,121956394,1337,"*",4.20425781354165e-05,4.20425781354165e-05,1.76907402300131e-09,0.168678544096737,0.875,1,-0.125,"U",-2.99419742461376e-05,"",4.32,103176,NA,NA,NA,NA,NA,NA,NA,"",-5581,"NM_152546.3","",""
"999","chr10:94658819-94658946","CYP2C18","chr10",94658819,94658946,128,"*",4.20425781354027e-05,4.20425781354027e-05,1.7690740230001e-09,0.168678544096504,0.125,0,0.125,"M",2.99419742461289e-05,"",7.2275,-24783,NA,NA,NA,NA,NA,NA,NA,"",-24783,"NM_001128925.2","",""
"1000","chr17:21264866-21264898","MAP2K3","chr17",21264866,21264898,33,"*",4.20425781353656e-05,4.20425781353656e-05,1.76907402299684e-09,0.168678544095875,0.795,0.67,0.125,"M",2.99419742461055e-05,"",7.5075,-19774,625.777798220967,-0.2838611104659,0.0859247696084468,0.000448208119542887,0.00229487146066406,"protein_coding","mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843]","",-11457,"NM_152914.3","",""
"1001","chr4:113879189-113881069","CAMK2D","chr4",113879189,113881069,1881,"*",4.20425781353656e-05,4.20425781353656e-05,1.76907402299684e-09,0.168678544095875,0.965,0.84,0.125,"M",2.99419742461055e-05,"",4.3425,-117262,NA,NA,NA,NA,NA,NA,NA,"",7445,"XR_939087.3","","enhD"
"1002","chr1:227917534-227917572","WNT9A","chr1",227917534,227917572,39,"*",4.20354894553897e-05,4.20354894553897e-05,1.77038980210048e-09,0.168558645584967,0.615,0.73,-0.115,"U",-2.99419742461376e-05,"",27.3025,30360,NA,NA,NA,NA,NA,NA,NA,"",24112,"NR_049806.1","","enhD"
"1003","chr4:73323117-73324641","ALB","chr4",73323117,73324641,1525,"*",4.20354894553846e-05,4.20354894553846e-05,1.7703898021001e-09,0.16855864558488,0.115,0,0.115,"M",2.99419742461331e-05,"",3.2875,-72473,NA,NA,NA,NA,NA,NA,NA,"intron",59159,"XR_007058528.1","",""
"1004","chr2:195163961-195165943","SLC39A10","chr2",195163961,195165943,1983,"*",4.20354894553324e-05,4.20354894553324e-05,1.77038980209567e-09,0.168558645583999,0.815,0.93,-0.115,"U",-2.99419742460966e-05,"",3.2575,-410034,NA,NA,NA,NA,NA,NA,NA,"intron",39478,"XR_001739834.1","",""
"1005","chrX:154882657-154882891","H2AB1","chrX",154882657,154882891,235,"*",4.20354894553324e-05,4.20354894553324e-05,1.77038980209567e-09,0.168558645583999,0.565,0.68,-0.115,"U",-2.99419742460966e-05,"",22.945,-2081,NA,NA,NA,NA,NA,NA,NA,"intron",-2081,"NM_001017990.2","shores",""
"1006","chr5:1358364-1358484","NDUFS6","chr5",1358364,1358484,121,"*",4.20328287963059e-05,4.20328287963059e-05,9.67939285477888e-12,0.168513642980354,0.63,0.85,-0.22,"U",-5.9883948492293e-05,"",4.5975,-442923,NA,NA,NA,NA,NA,NA,NA,"",-13266,"XM_011514144.3","",""
"1007","chr20:57166592-57166703","BMP7","chr20",57166592,57166703,112,"*",4.20315058051756e-05,4.20315058051756e-05,2.4304921705989e-11,0.168491265800539,0.69,0.88,-0.19,"U",-5.98839484923018e-05,"",22.38,99938,211.899191233311,0.539805977421651,0.138904150341195,9.03044929529332e-06,6.85654989559424e-05,"protein_coding","bone morphogenetic protein 7 [Source:HGNC Symbol;Acc:HGNC:1074]","",-4214,"XR_936906.4","",""
"1008","chr20:7682994-7683622","BMP2","chr20",7682994,7683622,629,"*",4.20315058051536e-05,4.20315058051536e-05,2.4304921705556e-11,0.168491265800167,0.43,1,-0.57,"U",-5.98839484922751e-05,"",3.0625,915308,146.411569449968,1.5555396864777,0.154208256199938,1.16569575661154e-25,8.2374777583378e-24,"protein_coding","bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]","",-14731,"XR_937231.1","",""
"1009","chr12:46116139-46116941","SLC38A1","chr12",46116139,46116941,803,"*",4.20315058051446e-05,4.20315058051446e-05,2.43049217051678e-11,0.168491265800016,0.38,0,0.38,"M",5.98839484922667e-05,"",2.3725,153010,7632.76178997247,0.390434404412373,0.0663631901937742,9.89521646974364e-10,1.50043792592235e-08,"protein_coding","solute carrier family 38 member 1 [Source:HGNC Symbol;Acc:HGNC:13447]","",-124081,"XM_047429883.1","",""
"1010","chr7:157769036-157769990","DNAJB6","chr7",157769036,157769990,955,"*",4.20310519929831e-05,4.20310519929831e-05,1.33925335121108e-11,0.168483589984125,0.815,0.92,-0.105,"U",-5.98839484923336e-05,"",6.1725,433655,NA,NA,NA,NA,NA,NA,NA,"intron",-84595,"NR_038966.1","shores","enhD"
"1011","chr6:19650442-19651071","ID4","chr6",19650442,19651071,630,"*",4.20310519929586e-05,4.20310519929586e-05,1.33925335131562e-11,0.168483589983712,0.185,0.5,-0.315,"U",-5.98839484922841e-05,"",2.2625,-186299,316.006710513872,0.56557657928153,0.148672685257824,1.09224824490516e-05,8.16908703156704e-05,"protein_coding","inhibitor of DNA binding 4, HLH protein [Source:HGNC Symbol;Acc:HGNC:5363]","",153689,"NR_134651.1","",""
"1012","chr8:15326041-15327715","TUSC3","chr8",15326041,15327715,1675,"*",4.20310519929442e-05,4.20310519929442e-05,1.33925335129444e-11,0.168483589983467,0.055,0.16,-0.105,"U",-5.98839484922663e-05,"",3.3475,-89500,3130.60466469996,-0.216584438888146,0.0903591144685801,0.0105264824041628,0.0356133530547306,"protein_coding","tumor suppressor candidate 3 [Source:HGNC Symbol;Acc:HGNC:30242]","",-87611,"NM_001322881.2","","CTCF"
"1013","chr14:54082348-54084275","BMP4","chr14",54082348,54084275,1928,"*",4.20310519929441e-05,4.20310519929441e-05,1.33925335129443e-11,0.168483589983467,0.105,0,0.105,"M",5.98839484922663e-05,"",2.21,-123587,NA,NA,NA,NA,NA,NA,NA,"intron",-30536,"XR_943880.4","","CTCF"
"1014","chr8:65885298-65887156","DNAJC5B","chr8",65885298,65887156,1859,"*",4.20310519929441e-05,4.20310519929441e-05,1.33925335129443e-11,0.168483589983467,0.105,0,0.105,"M",5.98839484922663e-05,"",3.1425,-134397,NA,NA,NA,NA,NA,NA,NA,"",43134,"NR_186488.1","",""
"1015","chr10:133458981-133459062","CYP2E1","chr10",133458981,133459062,82,"*",4.20305088260624e-05,4.20305088260624e-05,1.64447905806152e-11,0.168474402814555,0.095,0.4,-0.305,"U",-5.98839484922327e-05,"",2.7275,-61344,NA,NA,NA,NA,NA,NA,NA,"exon,intron",5038,"NM_001396050.1","shores","enhD"
"1016","chr14:22536919-22537142","DAD1","chr14",22536919,22537142,224,"*",-3.97915365927724e-05,3.97915365927724e-05,1.72767240391704e-10,0.130604243962824,0.095,0.65,-0.555,"U",-5.57537798966297e-05,"",3.045,52082,NA,NA,NA,NA,NA,NA,NA,"",-19424,"XR_007064065.1","","enhP"
"1017","chrX:109808552-109809422","ACSL4","chrX",109808552,109809422,871,"*",-3.86662504788774e-05,3.86662504788774e-05,1.70251477719007e-09,0.111571062910718,0.295,0.805,-0.51,"U",-5.08558458640913e-05,"",2.54,-75149,NA,NA,NA,NA,NA,NA,NA,"",-75296,"XM_047441919.1","",""
"1018","chr10:57321200-57321442","CISD1","chr10",57321200,57321442,243,"*",-3.80244131578378e-05,3.80244131578378e-05,2.94614281206778e-09,0.100714974146712,0.145,0.68,-0.535,"U",-4.97321456862081e-05,"",3.31,-947720,749.123409170356,0.335119979448061,0.102136001332065,0.000356154834513696,0.00186727049638262,"protein_coding","CDGSH iron sulfur domain 1 [Source:HGNC Symbol;Acc:HGNC:30880]","",-16642,"NR_037490.1","",""
"1019","chr16:83653840-83653880","HSBP1","chr16",83653840,83653880,41,"*",-3.75419585811222e-05,3.75419585811222e-05,4.02033418886544e-09,0.0925546981114367,0.895,0.35,0.545,"M",4.62439172599878e-05,"",4.375,-65431,NA,NA,NA,NA,NA,NA,NA,"intron",53956,"XR_001752385.3","","enhD"
"1020","chr20:7100478-7100964","BMP2","chr20",7100478,7100964,487,"*",3.7434873224036e-05,3.7434873224036e-05,3.01012652435519e-10,0.0907434476531893,0.915,0.205,0.71,"M",5.31003095625614e-05,"",2.7925,332792,146.411569449968,1.5555396864777,0.154208256199938,1.16569575661154e-25,8.2374777583378e-24,"protein_coding","bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]","",153239,"NR_110609.1","",""
"1021","chr3:188974692-188976281","TP63","chr3",188974692,188976281,1590,"*",3.59774559633691e-05,3.59774559633691e-05,4.23753261632553e-09,0.0660925733126848,0.745,0.175,0.57,"M",3.95665342285902e-05,"",3.7975,-655108,NA,NA,NA,NA,NA,NA,NA,"",-20946,"XR_001740120.3","","enhD"
